"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL","AREA_SWEPT_HA","DURATION_HR","DISTANCE_FISHED_KM"
56.98127,-169.54649,"G-20",42,2009,"26-JUN-2009 04:42PM",60,1.6,2,88,-635,-5378,4.7089,0.513,2.837
56.99606,-170.1572,"G-21",42,2009,"26-JUN-2009 07:16AM",70,2.3,2.5,88,-635,-5374,4.7129,0.519,2.793
57.00383,-170.7859,"G-22",42,2009,"27-JUN-2009 09:25AM",96,2.8,5.5,88,-635,-5380,4.7859,0.514,2.768
56.99026,-171.3831,"G-23",61,2009,"11-JUL-2009 01:03PM",108,3.1,6.5,89,-634,-5710,5.0963,0.533,2.918
56.99882,-172.02521,"G-24",61,2009,"11-JUL-2009 04:04PM",116,3.2,6.4,89,-634,-5711,4.9923,0.54,2.967
57.00449,-172.6395,"G-25",61,2009,"11-JUL-2009 10:17AM",122,3.3,7.2,88,-635,-5650,4.8492,0.505,2.789
56.98739,-173.2457,"G-26",61,2009,"11-JUL-2009 01:04PM",141,3.3,7.3,88,-635,-5651,4.8349,0.503,2.783
56.84132,-168.6203,"GF1918",32,2009,"26-JUN-2009 11:30AM",97,1.1,6.2,89,-634,-5226,5.6749,0.558,3.071
56.82352,-169.29559,"GF2019",32,2009,"26-JUN-2009 02:42PM",80,0.7,4.8,88,-635,-5377,4.9636,0.523,2.817
56.83575,-169.93739,"GF2120",42,2009,"26-JUN-2009 09:54AM",73,3,5.2,88,-635,-5375,4.6116,0.498,2.732
56.83938,-170.53619,"GF2221",42,2009,"27-JUN-2009 11:35AM",102,2.8,5.8,88,-635,-5381,4.9628,0.518,2.811
57.34679,-167.75549,"H-01",31,2009,"15-JUN-2009 04:44PM",73,-0.9,5.1,89,-634,-5017,4.9842,0.527,2.931
57.34224,-167.11839,"H-02",31,2009,"15-JUN-2009 02:14PM",71,-1.1,5,88,-635,-4876,4.7051,0.499,2.747
57.31211,-166.4868,"H-03",31,2009,"13-JUN-2009 02:37PM",70,-1.1,4.5,88,-635,-4866,4.6781,0.511,2.766
57.32945,-165.88811,"H-04",31,2009,"13-JUN-2009 05:17PM",68,-1,4.4,88,-635,-4867,5.4568,0.591,3.215
57.35089,-165.239,"H-05",31,2009,"11-JUN-2009 04:39PM",66,-0.9,4.6,89,-634,-4998,5.1,0.533,2.956
57.34546,-164.619,"H-06",31,2009,"11-JUN-2009 02:15PM",66,-0.7,3.3,88,-635,-4856,4.8119,0.514,2.861
57.32788,-164.0162,"H-07",31,2009,"09-JUN-2009 09:16AM",63,0.1,1.5,89,-634,-4985,5.2979,0.551,3.098
57.33156,-163.36369,"H-08",10,2009,"09-JUN-2009 06:29AM",54,1.2,1.5,88,-635,-4843,4.5133,0.499,2.749
57.3477,-162.7683,"H-09",10,2009,"06-JUN-2009 12:53PM",49,1.5,1.5,89,-634,-4972,5.0167,0.546,3.023
57.35253,-162.1559,"H-10",10,2009,"06-JUN-2009 09:08AM",52,1.3,1.3,88,-635,-4827,4.5706,0.509,2.761
57.31972,-161.5477,"H-11",31,2009,"05-JUN-2009 06:47AM",57,1.8,1.9,89,-634,-4965,4.6905,0.518,2.829
57.31512,-160.9016,"H-12",31,2009,"04-JUN-2009 05:34PM",64,1.3,1.2,88,-635,-4819,4.7241,0.515,2.797
57.33077,-160.3214,"H-13",31,2009,"03-JUN-2009 01:54PM",62,1.3,1.5,89,-634,-4959,4.6758,0.541,3.026
57.3557,-159.65739,"H-14",10,2009,"03-JUN-2009 02:06PM",55,1.7,2.1,88,-635,-4813,4.1322,0.497,2.673
57.32391,-159.08929,"H-15",10,2009,"02-JUN-2009 09:53AM",50,2,2.1,89,-634,-4953,4.8781,0.534,2.895
57.31789,-158.4133,"H-16",10,2009,"02-JUN-2009 09:29AM",32,4.4,4.3,88,-635,-4807,4.5569,0.528,2.855
57.31897,-168.3679,"H-18",32,2009,"21-JUN-2009 07:10AM",75,-0.7,5.6,88,-635,-5349,4.7486,0.517,2.811
57.34098,-168.98511,"H-19",42,2009,"25-JUN-2009 03:56PM",69,-0.2,5.7,89,-634,-5223,5.2233,0.535,2.913
57.35088,-169.58099,"H-20",42,2009,"25-JUN-2009 03:50PM",64,0,5.8,88,-635,-5372,4.6441,0.514,2.834
57.32956,-170.21429,"H-21",42,2009,"27-JUN-2009 05:11PM",56,3,3.2,88,-635,-5383,4.5794,0.5,2.766
57.32547,-170.85451,"H-22",42,2009,"28-JUN-2009 07:33AM",84,2.7,6,88,-635,-5384,4.6512,0.506,2.779
57.3418,-171.47861,"H-23",41,2009,"06-JUL-2009 04:32PM",100,2.7,6.3,89,-634,-5266,5.0884,0.545,2.916
57.33356,-172.1317,"H-24",61,2009,"06-JUL-2009 05:15PM",109,2.7,6,88,-635,-5417,5.3341,0.544,2.995
57.36145,-172.8143,"H-25",61,2009,"06-JUL-2009 01:33PM",117,2.9,6.5,88,-635,-5416,5.1026,0.525,2.865
57.32133,-173.3483,"H-26",61,2009,"11-JUL-2009 03:43PM",122,3.2,7.2,88,-635,-5652,4.8067,0.514,2.855
57.1566,-168.6319,"HG1918",32,2009,"26-JUN-2009 06:44AM",77,-0.3,5.8,89,-634,-5224,5.5981,0.563,3.103
57.18486,-169.3313,"HG2019",42,2009,"25-JUN-2009 06:00PM",73,-0.2,6.1,88,-635,-5373,4.4018,0.516,2.746
57.147,-169.9136,"HG2120",42,2009,"27-JUN-2009 02:49PM",50,2.9,3.1,88,-635,-5382,4.0889,0.514,2.714
57.13021,-170.487,"HG2221",42,2009,"27-JUN-2009 07:08AM",52,2.8,2.9,88,-635,-5379,4.3701,0.507,2.686
57.68399,-167.7812,"I-01",31,2009,"15-JUN-2009 11:30AM",69,-0.5,4.7,89,-634,-5016,4.9198,0.531,2.867
57.67058,-167.12151,"I-02",31,2009,"15-JUN-2009 11:24AM",68,-0.6,4.8,88,-635,-4875,4.8117,0.517,2.804
57.65619,-166.5114,"I-03",31,2009,"14-JUN-2009 06:43AM",67,-1.1,4.5,89,-634,-5009,5.16,0.541,3.007
57.66739,-165.8598,"I-04",31,2009,"14-JUN-2009 06:35AM",64,-0.4,3.9,88,-635,-4868,4.8593,0.526,2.877
57.67239,-165.25681,"I-05",31,2009,"11-JUN-2009 02:16PM",62,0,3.3,89,-634,-4997,5.1664,0.545,3.061
57.67947,-164.6207,"I-06",10,2009,"11-JUN-2009 11:39AM",54,0.9,2.9,88,-635,-4855,4.3334,0.5,2.743
57.65004,-164.007,"I-07",10,2009,"09-JUN-2009 11:38AM",53,1.3,1.4,89,-634,-4986,4.7551,0.522,2.868
57.66267,-163.36929,"I-08",10,2009,"09-JUN-2009 09:01AM",47,1.3,1.4,88,-635,-4844,4.5776,0.516,2.856
57.67922,-162.74879,"I-09",10,2009,"06-JUN-2009 10:23AM",44,1.6,1.6,89,-634,-4971,4.6635,0.514,2.841
57.69051,-162.1265,"I-10",10,2009,"06-JUN-2009 06:24AM",48,1.9,1.8,88,-635,-4826,4.706,0.521,2.82
57.66341,-161.4944,"I-11",10,2009,"05-JUN-2009 09:22AM",54,1.5,1.5,89,-634,-4966,4.8314,0.53,2.914
57.70186,-160.929,"I-12",31,2009,"05-JUN-2009 07:57AM",56,0.9,1.4,88,-635,-4821,5.1137,0.538,3.07
57.6766,-160.2746,"I-13",31,2009,"03-JUN-2009 11:27AM",55,1.5,1.6,89,-634,-4958,4.7713,0.53,2.925
57.67421,-159.63451,"I-14",10,2009,"03-JUN-2009 11:44AM",50,2,2.1,88,-635,-4812,4.5527,0.512,2.9
57.64949,-159.0233,"I-15",10,2009,"02-JUN-2009 12:30PM",47,1.7,1.8,89,-634,-4954,5.0281,0.537,2.971
57.65466,-158.35451,"I-16",10,2009,"02-JUN-2009 12:37PM",36,2.1,2.1,88,-635,-4808,4.5431,0.512,2.771
57.6445,-168.3981,"I-18",42,2009,"21-JUN-2009 09:43AM",71,-0.7,5.6,88,-635,-5350,4.1992,0.486,2.64
57.67712,-169.0146,"I-19",42,2009,"25-JUN-2009 10:49AM",69,-0.6,5.8,89,-634,-5221,5.1359,0.533,2.952
57.68071,-169.6331,"I-20",42,2009,"25-JUN-2009 11:22AM",71,-0.4,5.4,88,-635,-5370,4.7008,0.504,2.784
57.64481,-170.2616,"I-21",42,2009,"28-JUN-2009 09:52AM",73,0.7,5.5,89,-634,-5235,5.1496,0.529,2.944
57.6649,-170.8983,"I-22",42,2009,"28-JUN-2009 11:44AM",86,1.7,5.8,88,-635,-5386,4.6752,0.495,2.704
57.67361,-171.5461,"I-23",41,2009,"06-JUL-2009 01:20PM",99,1.7,5.9,89,-634,-5265,5.2968,0.558,3.103
57.6684,-172.14639,"I-24",61,2009,"06-JUL-2009 07:28AM",108,1.8,6.3,88,-635,-5414,5.165,0.528,2.967
57.68652,-172.8114,"I-25",61,2009,"06-JUL-2009 10:32AM",119,2.4,6.5,88,-635,-5415,5.1013,0.522,2.851
57.66976,-173.3896,"I-26",61,2009,"12-JUL-2009 07:02AM",146,3.1,6.7,89,-634,-5712,6.4777,0.6,3.384
57.51229,-168.75751,"IH1918",42,2009,"25-JUN-2009 01:19PM",71,-0.4,5.9,89,-634,-5222,5.0892,0.531,2.964
57.50568,-169.3651,"IH2019",42,2009,"25-JUN-2009 01:23PM",71,-0.3,5.6,88,-635,-5371,4.6093,0.499,2.729
57.50874,-169.97211,"IH2120",42,2009,"28-JUN-2009 06:43AM",69,1.1,5.4,89,-634,-5234,5.1897,0.543,3.019
57.50072,-170.58389,"IH2221",42,2009,"28-JUN-2009 09:41AM",74,2.1,5.5,88,-635,-5385,4.748,0.522,2.822
58.00494,-167.80949,"J-01",41,2009,"15-JUN-2009 09:00AM",67,-0.7,4.3,89,-634,-5015,5.2545,0.533,2.945
58.00367,-167.1689,"J-02",31,2009,"15-JUN-2009 08:54AM",64,-1,4.3,88,-635,-4874,4.8101,0.525,2.886
57.99022,-166.5302,"J-03",31,2009,"14-JUN-2009 09:13AM",61,-0.6,4.2,89,-634,-5010,5.1559,0.543,3.032
57.99304,-165.90179,"J-04",10,2009,"14-JUN-2009 09:20AM",56,1,3.1,88,-635,-4869,4.437,0.502,2.744
58.01421,-165.2518,"J-05",10,2009,"11-JUN-2009 11:38AM",51,1.4,2.3,89,-634,-4996,4.8115,0.531,2.902
58.00773,-164.61121,"J-06",10,2009,"11-JUN-2009 09:04AM",45,1.5,2.1,88,-635,-4854,4.2921,0.527,2.888
57.98601,-164.0388,"J-07",10,2009,"09-JUN-2009 02:08PM",47,1.5,1.7,89,-634,-4987,4.7817,0.53,2.884
57.98779,-163.379,"J-08",10,2009,"09-JUN-2009 11:22AM",44,1.9,1.9,88,-635,-4845,4.5498,0.519,2.874
58.02238,-162.7522,"J-09",10,2009,"06-JUN-2009 06:41AM",42,2.2,2.2,89,-634,-4970,4.5363,0.517,2.823
58.00195,-162.10761,"J-10",10,2009,"05-JUN-2009 03:03PM",37,2.1,2.1,89,-634,-4968,4.5174,0.516,2.866
57.98702,-161.47591,"J-11",10,2009,"05-JUN-2009 11:55AM",55,1.1,1.2,89,-634,-4967,4.7048,0.524,2.888
57.97879,-160.83701,"J-12",10,2009,"05-JUN-2009 10:27AM",46,1.5,1.9,88,-635,-4822,4.7733,0.517,2.949
58.01417,-160.20531,"J-13",10,2009,"03-JUN-2009 08:49AM",51,1.5,1.6,89,-634,-4957,4.8745,0.533,2.94
58.02353,-159.5844,"J-14",10,2009,"03-JUN-2009 09:02AM",43,2.2,2.2,88,-635,-4811,4.492,0.503,2.733
57.97782,-159.00011,"J-15",10,2009,"02-JUN-2009 03:12PM",39,2.2,2.2,89,-634,-4955,4.4164,0.518,2.831
57.9758,-158.3197,"J-16",10,2009,"02-JUN-2009 03:32PM",35,3.4,3.5,88,-635,-4809,4.4778,0.519,2.704
57.98415,-168.4402,"J-18",42,2009,"21-JUN-2009 12:19PM",70,-0.8,5.5,88,-635,-5351,4.4666,0.497,2.711
58.01645,-169.07201,"J-19",42,2009,"25-JUN-2009 06:34AM",70,-0.8,5.4,89,-634,-5219,5.2973,0.543,2.949
58.0078,-169.69591,"J-20",42,2009,"25-JUN-2009 07:05AM",70,-0.5,5.2,88,-635,-5368,4.5085,0.505,2.724
57.98979,-170.33591,"J-21",42,2009,"28-JUN-2009 06:12PM",74,-0.5,5.2,89,-634,-5237,4.9198,0.519,2.867
57.98937,-170.9404,"J-22",42,2009,"28-JUN-2009 04:25PM",86,-0.2,5.6,88,-635,-5388,4.7756,0.499,2.692
57.99879,-171.6082,"J-23",41,2009,"06-JUL-2009 10:20AM",97,1.2,5.9,89,-634,-5264,5.3001,0.556,3.008
58.01252,-172.26401,"J-24",61,2009,"06-JUL-2009 06:59AM",105,1.7,6.4,89,-634,-5263,5.0838,0.546,2.93
57.98647,-172.8681,"J-25",61,2009,"01-JUL-2009 07:14AM",109,1.9,6.8,88,-635,-5394,2.8671,0.294,1.568
57.99371,-173.46989,"J-26",61,2009,"12-JUL-2009 09:41AM",117,2.7,6.5,89,-634,-5713,3.9444,0.395,2.21
57.8493,-168.7717,"JI1918",42,2009,"25-JUN-2009 08:40AM",71,-0.8,5.5,89,-634,-5220,5.1518,0.525,2.934
57.85353,-169.36909,"JI2019",42,2009,"25-JUN-2009 09:14AM",68,-0.4,5.4,88,-635,-5369,4.7279,0.513,2.765
57.82164,-169.95129,"JI2120",42,2009,"28-JUN-2009 03:50PM",72,-0.1,5.5,89,-634,-5236,4.9867,0.531,2.906
57.8342,-170.60069,"JI2221",42,2009,"28-JUN-2009 02:15PM",78,-0.5,5.6,88,-635,-5387,4.8234,0.516,2.812
58.33772,-167.8362,"K-01",41,2009,"15-JUN-2009 06:32AM",60,0.7,4.2,89,-634,-5014,5.269,0.544,3.049
58.34367,-167.1808,"K-02",20,2009,"15-JUN-2009 06:28AM",52,0.6,3.6,88,-635,-4873,4.6532,0.515,2.86
58.32038,-166.55659,"K-03",10,2009,"14-JUN-2009 11:38AM",49,1.8,2.7,89,-634,-5011,4.7868,0.531,2.98
58.31066,-165.92551,"K-04",10,2009,"14-JUN-2009 11:41AM",45,1.8,3.4,88,-635,-4870,4.5947,0.523,2.891
58.34779,-165.2961,"K-05",10,2009,"11-JUN-2009 09:04AM",46,1.7,1.9,89,-634,-4995,4.9044,0.54,2.958
58.34243,-164.6476,"K-06",10,2009,"11-JUN-2009 06:29AM",44,2,2.2,88,-635,-4853,4.2888,0.504,2.738
58.30596,-164.032,"K-07",10,2009,"09-JUN-2009 04:35PM",42,2.2,2.3,89,-634,-4988,3.0217,0.353,1.937
58.33004,-163.3653,"K-08",10,2009,"09-JUN-2009 02:01PM",37,2.6,2.6,88,-635,-4846,4.3983,0.516,2.838
58.3277,-162.70261,"K-09",10,2009,"05-JUN-2009 06:10PM",32,2.6,2.6,89,-634,-4969,4.8684,0.538,3
58.31231,-162.013,"K-10",10,2009,"05-JUN-2009 05:49PM",46,2.1,2.3,88,-635,-4825,4.8318,0.525,2.879
58.20613,-161.54581,"K-11",10,2009,"05-JUN-2009 03:39PM",39,2.1,2.2,88,-635,-4824,4.4785,0.507,2.782
58.28384,-160.7975,"K-12",10,2009,"05-JUN-2009 12:52PM",31,3.3,3.3,88,-635,-4823,3.2518,0.354,2.02
58.28793,-159.9754,"K-13",10,2009,"03-JUN-2009 06:25AM",41,2.4,2.8,89,-634,-4956,4.5416,0.514,2.79
58.35588,-159.5659,"K-14",10,2009,"03-JUN-2009 06:26AM",25,3.3,3.5,88,-635,-4810,4.1445,0.543,2.949
58.312,-168.4734,"K-18",41,2009,"21-JUN-2009 02:44PM",66,-0.8,4.7,88,-635,-5352,4.6032,0.502,2.75
58.34136,-169.12981,"K-19",41,2009,"24-JUN-2009 04:38PM",67,-0.6,5.3,89,-634,-5218,5.6966,0.603,3.229
58.35595,-169.7439,"K-20",41,2009,"24-JUN-2009 02:53PM",70,-0.3,5.2,88,-635,-5367,4.3587,0.494,2.722
58.32082,-170.384,"K-21",41,2009,"29-JUN-2009 06:42AM",74,-0.4,5,89,-634,-5238,4.8992,0.525,2.855
58.34588,-171.0061,"K-22",41,2009,"29-JUN-2009 09:57AM",83,-0.9,5.4,88,-635,-5390,4.9754,0.507,2.829
58.34862,-171.6409,"K-23",41,2009,"29-JUN-2009 05:55PM",96,-0.3,5.6,88,-635,-5393,4.9586,0.518,2.819
58.33371,-172.2942,"K-24",61,2009,"01-JUL-2009 06:51AM",102,0.8,6.1,89,-634,-5243,5.2266,0.535,2.933
58.32661,-172.9357,"K-25",61,2009,"01-JUL-2009 09:43AM",109,1.6,6.5,88,-635,-5395,5.1821,0.539,2.997
58.3287,-173.55431,"K-26",61,2009,"12-JUL-2009 12:15PM",115,2.7,6.1,89,-634,-5714,5.5477,0.569,3.151
58.32361,-174.2932,"K-27",61,2009,"12-JUL-2009 07:34AM",162,3,6.8,88,-635,-5653,5.3233,0.524,2.952
58.65594,-167.8654,"L-01",20,2009,"21-JUN-2009 06:40AM",45,2.2,3.2,89,-634,-5199,4.8497,0.532,2.925
58.64617,-167.2169,"L-02",20,2009,"21-JUN-2009 09:30AM",45,2.1,2.4,89,-634,-5200,4.9541,0.545,2.988
58.65499,-166.5611,"L-03",20,2009,"14-JUN-2009 02:01PM",43,2.3,3.3,89,-634,-5012,4.4682,0.515,2.848
58.65843,-165.9285,"L-04",10,2009,"14-JUN-2009 02:09PM",38,2.7,3.2,88,-635,-4871,4.4934,0.513,2.807
58.67899,-165.3185,"L-05",10,2009,"11-JUN-2009 06:32AM",39,2.7,2.8,89,-634,-4994,4.4366,0.519,2.844
58.67028,-164.621,"L-06",10,2009,"10-JUN-2009 08:58AM",38,2.8,2.8,89,-634,-4990,4.4162,0.521,2.91
58.67727,-163.9684,"L-07",10,2009,"10-JUN-2009 06:29AM",34,2.9,3,89,-634,-4989,4.5209,0.525,2.898
58.65382,-163.3465,"L-08",10,2009,"10-JUN-2009 06:30AM",31,3.1,3.1,88,-635,-4848,4.5949,0.525,3.015
58.6372,-162.707,"L-09",10,2009,"09-JUN-2009 05:32PM",25,3.9,3.8,88,-635,-4847,4.5406,0.531,3.014
58.64743,-168.4958,"L-18",20,2009,"21-JUN-2009 05:07PM",55,0.8,4.2,88,-635,-5353,4.2804,0.496,2.726
58.67595,-169.1628,"L-19",41,2009,"24-JUN-2009 02:06PM",63,-0.3,4.9,89,-634,-5217,5.2149,0.547,3.039
58.68193,-169.7769,"L-20",41,2009,"24-JUN-2009 12:16PM",67,0,4.9,88,-635,-5366,4.5502,0.498,2.694
58.66076,-170.4319,"L-21",41,2009,"29-JUN-2009 09:18AM",73,-0.5,5.2,89,-634,-5239,5.0559,0.522,2.904
58.66432,-171.08459,"L-22",41,2009,"29-JUN-2009 12:22PM",83,-0.9,5.1,88,-635,-5391,4.8456,0.501,2.685
58.66198,-171.69659,"L-23",41,2009,"29-JUN-2009 03:06PM",93,-0.3,5.6,88,-635,-5392,4.9991,0.521,2.842
58.65992,-172.36861,"L-24",61,2009,"01-JUL-2009 10:26AM",102,0.7,6.1,89,-634,-5244,5.8506,0.549,3.147
58.6563,-173.0119,"L-25",61,2009,"01-JUL-2009 12:16PM",112,1.4,6.5,88,-635,-5396,5.1826,0.537,2.961
58.66454,-173.6443,"L-26",61,2009,"13-JUL-2009 08:34AM",126,2.6,6.6,89,-634,-5715,5.6026,0.543,2.997
58.65938,-174.2612,"L-27",61,2009,"12-JUL-2009 10:18AM",157,2.8,6.6,88,-635,-5654,5.1976,0.531,2.945
58.74099,-174.9623,"L-28",61,2009,"19-JUL-2009 03:34PM",142,2.7,7,88,-635,-5687,4.8791,0.499,2.793
58.67157,-175.5672,"L-29",61,2009,"19-JUL-2009 12:56PM",134,2.5,7,88,-635,-5686,5.056,0.515,2.812
58.66833,-176.2148,"L-30",61,2009,"18-JUL-2009 03:46PM",139,2.5,6.9,89,-634,-5743,5.6904,0.558,3.143
58.66963,-176.8799,"L-31",61,2009,"18-JUL-2009 12:59PM",135,2.4,7,89,-634,-5742,5.3744,0.552,3.035
59.00151,-167.9156,"M-01",20,2009,"22-JUN-2009 10:32AM",42,2.6,2.6,88,-635,-5355,4.1736,0.494,2.697
58.98351,-167.24381,"M-02",20,2009,"21-JUN-2009 12:01PM",41,2.7,2.8,89,-634,-5201,4.4881,0.514,2.877
58.98611,-166.57401,"M-03",20,2009,"14-JUN-2009 04:27PM",35,3.1,3.3,89,-634,-5013,4.5302,0.53,2.904
58.9829,-165.9314,"M-04",20,2009,"14-JUN-2009 04:32PM",31,3.2,3.3,88,-635,-4872,4.3388,0.524,2.847
58.99655,-165.2968,"M-05",10,2009,"10-JUN-2009 01:49PM",29,3.3,3.5,89,-634,-4992,4.5495,0.538,2.977
58.98425,-164.653,"M-06",10,2009,"10-JUN-2009 11:11AM",29,3.7,3.7,89,-634,-4991,4.2072,0.538,2.997
59.00425,-163.97929,"M-07",10,2009,"10-JUN-2009 11:29AM",29,4.4,4.1,88,-635,-4850,4.5458,0.531,2.996
59.00304,-163.34711,"M-08",10,2009,"10-JUN-2009 09:04AM",22,4.5,4.6,88,-635,-4849,4.8445,0.545,3.226
58.98606,-168.5146,"M-18",20,2009,"22-JUN-2009 07:51AM",47,2,2.4,88,-635,-5354,4.4688,0.518,2.844
59.01724,-169.18401,"M-19",41,2009,"24-JUN-2009 11:36AM",54,1,4,89,-634,-5216,5.0327,0.529,2.958
59.02197,-169.8373,"M-20",41,2009,"24-JUN-2009 09:37AM",64,-0.3,4.7,88,-635,-5365,4.3645,0.499,2.719
58.99397,-170.4785,"M-21",41,2009,"29-JUN-2009 11:45AM",71,-0.8,5,89,-634,-5240,5.1497,0.532,2.975
59.00941,-171.10471,"M-22",41,2009,"29-JUN-2009 02:28PM",78,-0.8,5.1,89,-634,-5241,5.4889,0.549,3.056
59.01429,-171.784,"M-23",41,2009,"29-JUN-2009 05:15PM",87,-0.6,5.2,89,-634,-5242,5.4228,0.553,2.999
58.99628,-172.4196,"M-24",41,2009,"01-JUL-2009 01:05PM",98,0.4,5.6,89,-634,-5245,6.2256,0.554,3.171
58.99423,-173.0898,"M-25",61,2009,"01-JUL-2009 03:40PM",107,1,6.2,88,-635,-5397,5.4107,0.566,3.017
58.99145,-173.71899,"M-26",61,2009,"13-JUL-2009 11:08AM",117,1.9,6.3,89,-634,-5716,5.4227,0.552,3.018
58.99479,-174.3737,"M-27",61,2009,"12-JUL-2009 01:10PM",126,2.3,6.3,88,-635,-5655,5.2895,0.534,2.976
58.98357,-175.02521,"M-28",61,2009,"19-JUL-2009 05:42PM",130,2.3,7,88,-635,-5688,5.2845,0.559,3.052
59.00756,-175.7336,"M-29",61,2009,"19-JUL-2009 10:08AM",132,1.3,7.2,88,-635,-5685,5.2299,0.534,2.937
58.98935,-176.30659,"M-30",61,2009,"18-JUL-2009 06:45PM",135,1.5,7.2,89,-634,-5744,5.3807,0.56,3.06
58.99683,-176.98511,"M-31",61,2009,"18-JUL-2009 10:08AM",135,1.7,7,89,-634,-5741,5.6276,0.553,3.072
58.9986,-177.6259,"M-32",61,2009,"18-JUL-2009 07:26AM",134,2.2,6.9,89,-634,-5740,5.6402,0.553,3.059
59.31114,-167.9212,"N-01",20,2009,"22-JUN-2009 01:11PM",41,2.7,2.7,88,-635,-5356,4.257,0.508,2.765
59.31599,-167.28169,"N-02",20,2009,"21-JUN-2009 02:25PM",33,3.3,3.4,89,-634,-5202,4.6074,0.53,3.033
59.34416,-166.627,"N-03",20,2009,"21-JUN-2009 05:10PM",29,4.9,4.6,89,-634,-5203,4.7128,0.535,3.021
59.3192,-165.93201,"N-04",20,2009,"22-JUN-2009 06:27AM",25,5.8,5.8,89,-634,-5204,3.3236,0.387,2.133
59.31584,-165.3205,"N-05",20,2009,"10-JUN-2009 04:12PM",22,4,4.3,89,-634,-4993,4.8656,0.552,3.119
59.33473,-164.6097,"N-06",10,2009,"10-JUN-2009 04:28PM",22,5.4,5.7,88,-635,-4852,2.5511,0.29,1.792
59.31751,-164.0119,"N-07",10,2009,"10-JUN-2009 01:55PM",23,6.3,6.3,88,-635,-4851,4.7342,0.542,3.089
59.33661,-168.528,"N-18",20,2009,"22-JUN-2009 03:38PM",42,2.5,2.7,88,-635,-5357,4.1426,0.497,2.784
59.3496,-169.228,"N-19",20,2009,"24-JUN-2009 09:06AM",50,1.3,3.4,89,-634,-5215,4.7741,0.529,2.937
59.34347,-169.8565,"N-20",41,2009,"24-JUN-2009 07:07AM",61,-0.8,3.9,88,-635,-5364,2.9894,0.348,1.722
59.33105,-170.5847,"N-21",41,2009,"02-JUL-2009 09:06AM",68,-1.4,4.9,89,-634,-5249,5.0225,0.528,2.9
59.3384,-171.20219,"N-22",41,2009,"02-JUL-2009 06:35AM",75,-1.3,4.7,89,-634,-5248,5.6697,0.556,3.095
59.33912,-171.8732,"N-23",43,2009,"01-JUL-2009 06:19PM",81,-1.2,5,89,-634,-5247,5.4408,0.557,3.046
59.32225,-172.4767,"N-24",43,2009,"01-JUL-2009 03:30PM",88,-0.2,5.3,89,-634,-5246,5.3371,0.541,2.972
59.31977,-173.1467,"N-25",43,2009,"01-JUL-2009 06:14PM",100,0.5,5.6,88,-635,-5398,5.2059,0.524,2.884
59.32571,-173.79089,"N-26",62,2009,"13-JUL-2009 01:53PM",110,1.1,6.5,89,-634,-5717,4.2394,0.446,2.425
59.3139,-174.42509,"N-27",62,2009,"13-JUL-2009 07:17AM",120,1.9,6.2,88,-635,-5656,4.978,0.518,2.814
59.31296,-175.1015,"N-28",61,2009,"19-JUL-2009 08:19PM",133,1.7,7.3,88,-635,-5689,5.1162,0.536,2.938
59.34365,-175.7467,"N-29",61,2009,"19-JUL-2009 07:25AM",136,1.2,6.7,88,-635,-5684,5.2069,0.537,2.964
59.33256,-176.3997,"N-30",61,2009,"18-JUL-2009 07:16PM",136,1,6.8,88,-635,-5683,5.4268,0.531,2.971
59.33692,-177.0883,"N-31",61,2009,"18-JUL-2009 04:26PM",150,1.5,6.9,88,-635,-5682,5.3181,0.534,2.973
59.65241,-167.9483,"O-01",20,2009,"22-JUN-2009 04:15PM",36,3.5,3.5,89,-634,-5208,4.397,0.527,2.979
59.66866,-167.2832,"O-02",20,2009,"22-JUN-2009 01:54PM",32,4.2,4.3,89,-634,-5207,4.6299,0.533,3.086
59.66439,-166.61481,"O-03",20,2009,"22-JUN-2009 11:33AM",29,4.6,4.7,89,-634,-5206,4.4322,0.521,2.974
59.64108,-165.9321,"O-04",20,2009,"22-JUN-2009 08:48AM",25,6.2,6.5,89,-634,-5205,4.5222,0.538,3.015
59.64117,-168.62131,"O-18",20,2009,"22-JUN-2009 05:59PM",40,2.4,2.5,88,-635,-5358,4.1915,0.5,2.83
59.68163,-169.26669,"O-19",20,2009,"24-JUN-2009 06:30AM",48,1.3,3.3,89,-634,-5214,4.916,0.538,2.965
59.69501,-169.9406,"O-20",41,2009,"23-JUN-2009 05:03PM",57,-0.8,3.2,88,-635,-5363,4.0415,0.495,2.692
59.65707,-170.58031,"O-21",41,2009,"02-JUL-2009 11:42AM",66,-1.3,5,89,-634,-5250,5.1818,0.531,2.959
59.64814,-171.246,"O-22",41,2009,"02-JUL-2009 07:13AM",73,-1.5,5.4,88,-635,-5399,5.1844,0.539,2.919
59.67791,-171.9024,"O-23",43,2009,"05-JUL-2009 04:38PM",77,-1.3,4.1,89,-634,-5262,5.2269,0.552,2.98
59.67918,-172.5545,"O-24",43,2009,"05-JUL-2009 12:57PM",84,-1.1,4.2,88,-635,-5411,5.2043,0.518,2.905
59.66666,-173.24699,"O-25",43,2009,"05-JUL-2009 05:53PM",96,0.3,5.3,88,-635,-5413,5.0352,0.512,2.807
